Country,Powerplant Name,gppd_idnr,Capacity (MW),Latitude,Longitude,Primary Fuel,Owner,Source
Argentina,EL TUNAL,ARG0000276,11.0,-25.2323,-64.4762,Hydro,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,EMBALSE,ARG0000112,648.0,-32.2316,-64.4422,Nuclear,NASA,Ministerio de Energía y Minería
Argentina,ESCABA,ARG0000339,24.0,-27.6589,-65.7633,Hydro,H. TUCUMAN SA,Ministerio de Energía y Minería
Argentina,ESQUINA,ARG0000119,2.215,-30.0102,-59.5321,Oil,DPEC,Ministerio de Energía y Minería
Argentina,EX CENTRAL BUENOS AIRES,ARG0000047,321.0,-34.627,-58.3382,Gas,ENDESA COSTANERA,Ministerio de Energía y Minería
Argentina,FILO MORADO,ARG0000240,67.5,-37.2742,-69.652,Gas,CT FILO MORADO,Ministerio de Energía y Minería
Argentina,FITZ SIMON,ARG0000089,10.8,-32.1784,-64.4207,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,FLORENTINO AMEGHINO,ARG0000079,60.0,-43.6996,-66.4815,Hydro,H. AMEGHINO SA,Ministerio de Energía y Minería
Argentina,FUTALEUFU,ARG0000080,472.0,-43.1288,-71.63,Hydro,H. FUTALEUFU SA,Ministerio de Energía y Minería
Argentina,GENERACION FRIAS SA,ARG0000329,60.0,-28.6072,-65.1228,Gas,GENERACIÓN FRÍAS SA,Ministerio de Energía y Minería
Argentina,GENERAL ACHA,ARG0000182,1.8,-37.4309,-64.716,Wind,COOPERATIVA,Ministerio de Energía y Minería
Argentina,GENERAL LEVALLE,ARG0000090,72.78,-34.0364,-63.9217,Gas,EPEC,Ministerio de Energía y Minería
Argentina,GENERAL SAN MARTIN,ARG0000208,6.0,-33.0449,-68.9219,Hydro,GEMSA - HIDROCUYO SA,Ministerio de Energía y Minería
Argentina,GOYA,ARG0000121,1.33,-29.1388,-59.2277,Oil,DPEC,Ministerio de Energía y Minería
Argentina,GOYA (ELECTROPATAGONIA SA),ARG0000137,17.3,-29.1388,-59.2277,Gas,ELECTROPATAGONIA SA,Ministerio de Energía y Minería
Argentina,GUILLERMO CESPEDES,ARG0000269,5.2,-39.56,-65.6817,Hydro,DPA RIO NEGRO,Ministerio de Energía y Minería
Argentina,H. PICHI PICUN LEUFU,ARG0000272,285.0,-40.012,-69.9918,Hydro,PETROBRAS ENERGIA,Ministerio de Energía y Minería
Argentina,ISLA VERDE,ARG0000091,3.115,-33.2422,-62.3946,Oil,EPEC,Ministerio de Energía y Minería
Argentina,ITA IBATE,ARG0000123,1.052,-27.4252,-57.3341,Oil,DPEC,Ministerio de Energía y Minería
Argentina,ITUZAINGO,ARG0000124,1.33,-27.5785,-56.6726,Oil,DPEC,Ministerio de Energía y Minería
Argentina,JULIAN  ROMERO,ARG0000270,6.2,-38.8367,-68.038,Hydro,DPA RIO NEGRO,Ministerio de Energía y Minería
Argentina,LA CRUZ,ARG0000125,1.33,-29.1762,-56.6394,Oil,DPEC,Ministerio de Energía y Minería
Argentina,LA PLATA COGENERACION,ARG0000164,128.0,-34.889,-57.9206,Gas,LA PLATA COGENERACION,Ministerio de Energía y Minería
Argentina,LA RIOJA,ARG0000188,42.0,-29.3823,-66.8325,Oil,GENERACION RIOJANA SA,Ministerio de Energía y Minería
Argentina,LA TABLADA,ARG0000222,22.15,-27.4184,-55.9097,Gas,EMSA,Ministerio de Energía y Minería
Argentina,LA VIÑA,ARG0000094,16.0,-31.8708,-65.0349,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,LAS MADERAS,ARG0000169,30.0,-24.4438,-65.2203,Hydro,HIDROELECTRICA LAS MADERAS,Ministerio de Energía y Minería
Argentina,LOS CORONELES (EX 25  DE MAYO),ARG0000209,6.6,-34.6,-68.5285,Hydro,GEMSA - HIDROCUYO SA,Ministerio de Energía y Minería
Argentina,LOS MOLINOS I,ARG0000096,59.04,-31.838,-64.4452,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,LOS MOLINOS II,ARG0000097,4.5,-31.838,-64.4452,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,LOS QUIROGA,ARG0000331,2.5,-27.6509,-64.3618,Hydro,H. RIO HONDO SA,Ministerio de Energía y Minería
Argentina,LOS REYUNOS,ARG0000212,224.0,-34.6028,-68.6383,Hydro,HIDISA,Ministerio de Energía y Minería
Argentina,LUJAN DE CUYO,ARG0000198,549.76,-33.0551,-68.981,Gas,CT MENDOZA SA,Ministerio de Energía y Minería
Argentina,MAR DE AJO,ARG0000006,34.0,-36.7208,-63.1977,Gas,CENTRALES DE LA COSTA ATLANTICA SA,Ministerio de Energía y Minería
Argentina,MAR DEL PLATA (9 DE JULIO),ARG0000007,201.3,-38.0495,-57.546,Gas,CENTRALES DE LA COSTA ATLANTICA SA,Ministerio de Energía y Minería
Argentina,MAYOR BURATOVICH,ARG0000015,2.02,-39.2291,-62.6497,Wind,COOPERATIVAS,Ministerio de Energía y Minería
Argentina,MBURUCUYA,ARG0000128,1.035,-28.0441,-58.2285,Oil,DPEC,Ministerio de Energía y Minería
Argentina,MERCEDES,ARG0000129,2.308,-29.1808,-58.0793,Oil,DPEC,Ministerio de Energía y Minería
Argentina,MODESTO MARANZANA,ARG0000111,250.0,-33.1608,-64.3656,Gas,GENERACION MEDITERRANEA SA,Ministerio de Energía y Minería
Argentina,NECOCHEA,ARG0000008,206.0,-38.5785,-58.7108,Coal,CENTRALES DE LA COSTA ATLANTICA SA,Ministerio de Energía y Minería
Argentina,NIHUIL I,ARG0000214,74.24,-34.9907,-68.6237,Hydro,HINISA,Ministerio de Energía y Minería
Argentina,NIHUIL II,ARG0000215,133.12,-34.9039,-68.6177,Hydro,HINISA,Ministerio de Energía y Minería
Argentina,NIHUIL III,ARG0000216,52.0,-34.8821,-68.576,Hydro,HINISA,Ministerio de Energía y Minería
Argentina,NIHUIL IV,ARG0000213,22.4,-34.833,-68.5168,Hydro,HIDRONIHUIL SA - LIHUEN SA,Ministerio de Energía y Minería
Argentina,NUEVA ESPERANZA,ARG0000323,3.38,-26.2072,-64.2477,Oil,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería
Argentina,NUEVO PUERTO,ARG0000044,1217.7,-34.5721,-58.3835,Gas,CT PUERTO SA,Ministerio de Energía y Minería
Argentina,OBERA (TG Nº21 FIAT ),ARG0000223,17.2,-27.5019,-55.1245,Gas,EMSA,Ministerio de Energía y Minería
Argentina,ORENSE,ARG0000016,1.72,-38.6851,-59.7804,Oil,COOPERATIVAS,Ministerio de Energía y Minería
Argentina,PARANA,ARG0000001,845.26,-33.3549,-60.1718,Other,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO ARAUCO SAPEM I,ARG0000192,25.2,-28.6684,-66.7524,Wind,PARQUE EOLICO ARAUCO S.A.,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO ARAUCO SAPEM II,ARG0000193,25.2,-28.6684,-66.7524,Wind,PARQUE EOLICO ARAUCO S.A.,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO DIADEMA,ARG0000081,6.3,-45.7458,-67.6953,Wind,HYCHICO SA,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO EL TORDILLO,ARG0000082,3.0,-45.8507,-67.9081,Wind,VIENTOS DE LA PATAGONIA I.S.A./ENARSA,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO LOMA BLANCA IV (ENARSA),ARG0000075,50.0,-43.0907,-65.2298,Wind,ENARSA,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO RAWSON I (ENARSA),ARG0000076,48.6,-43.3522,-65.1734,Wind,ENARSA,Ministerio de Energía y Minería
Argentina,PARQUE EOLICO RAWSON II (ENARSA),ARG0000077,28.8,-43.3522,-65.1734,Wind,ENARSA,Ministerio de Energía y Minería
Argentina,PASO DE LOS LIBRES,ARG0000132,2.135,-29.7148,-57.0933,Oil,DPEC,Ministerio de Energía y Minería
Argentina,PATAGONIA,ARG0000078,123.7,-45.7934,-67.5145,Gas,ENERGIA DEL SUR SA,Ministerio de Energía y Minería
Argentina,PERUGORRIA,ARG0000133,1.11,-29.34,-58.6077,Oil,DPEC,Ministerio de Energía y Minería
Argentina,PICO TRUNCADO - JORGE ROMANUTTI,ARG0000305,2.4,-46.8065,-67.9808,Wind,MUNICIPAL,Ministerio de Energía y Minería
Argentina,PICO TRUNCADO I,ARG0000304,45.6,-46.7842,-67.9498,Gas,CT PATAGONICAS SA,Ministerio de Energía y Minería
Argentina,PIEDRA DEL AGUILA (CPSA),ARG0000233,1400.0,-31.6651,-63.8314,Hydro,CENTRAL PUERTO S.A,Ministerio de Energía y Minería
Argentina,PIEDRAS MORAS,ARG0000099,6.3,-32.1675,-64.2438,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,PILAR  BICENTENARIO,ARG0000100,467.0,-31.6651,-63.8314,Gas,EPEC,Ministerio de Energía y Minería
Argentina,PILAR ZANICHELLI,ARG0000101,216.0,-31.6662,-63.8344,Coal,EPEC,Ministerio de Energía y Minería
Argentina,PLANICIE BANDERITA,ARG0000241,472.0,-28.5339,-65.7997,Hydro,DUKE ENERGY CERROS COLORADOS SA,Ministerio de Energía y Minería
Argentina,PLANTA PILOTO FOTOVOLTAICA SAN JUAN 1,ARG0000298,1.2,-31.3891,-68.6752,Solar,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,Ministerio de Energía y Minería
Argentina,PRESIDENTE SARMIENTO,ARG0000289,31.5,-31.5129,-68.5399,Gas,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,PUEBLO VIEJO,ARG0000340,19.2,-27.1149,-65.7523,Hydro,H. TUCUMAN SA,Ministerio de Energía y Minería
Argentina,PUERTO MADRYN,ARG0000073,42.0,-42.7069,-65.1048,Gas,CT PATAGONICAS SA,Ministerio de Energía y Minería
Argentina,PUERTO NUEVO,ARG0000045,589.0,-34.5754,-58.3788,Coal,CT PUERTO SA,Ministerio de Energía y Minería
Argentina,PUNTA ALTA - CENTENARIO,ARG0000017,1.8,-38.7833,-61.8984,Wind,COOPERATIVAS,Ministerio de Energía y Minería
Argentina,QUEBRADA DE ULLUM,ARG0000299,45.0,-31.2567,-61.5203,Hydro,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,Ministerio de Energía y Minería
Argentina,RIO CORRALITO,ARG0000282,13.2,-24.983,-65.686,Hydro,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,RIO CUARTO,ARG0000103,35.57,-33.1614,-64.3649,Gas,EPEC,Ministerio de Energía y Minería
Argentina,RIO GRANDE,ARG0000104,750.0,-53.7862,-67.7222,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,RIO HONDO,ARG0000332,19.0,-27.5225,-64.8861,Hydro,H. RIO HONDO SA,Ministerio de Energía y Minería
Argentina,SALTO ANDERSEN,ARG0000271,7.9,-38.8244,-64.8296,Hydro,DPA RIO NEGRO,Ministerio de Energía y Minería
Argentina,SALTO GRANDE (MITAD ARGENTINA),ARG0000144,945.0,-31.3891,-68.6752,Hydro,CTMSG,Ministerio de Energía y Minería
Argentina,SAN FRANCISCO,ARG0000105,40.0,-31.4391,-62.1119,Gas,EPEC,Ministerio de Energía y Minería
Argentina,SAN MARTIN DE LOS ANDES,ARG0000250,4.218,-40.1511,-71.334,Oil,EPEN,Ministerio de Energía y Minería
Argentina,SAN NICOLAS,ARG0000002,644.0,-33.3562,-60.1729,Coal,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,SAN PEDRO,ARG0000227,2.216,-26.6253,-54.1102,Oil,EMSA,Ministerio de Energía y Minería
Argentina,SAN ROQUE,ARG0000107,26.0,-31.3533,-64.3938,Hydro,EPEC,Ministerio de Energía y Minería
Argentina,SANTA ISABEL,ARG0000181,2.25,-36.2314,-66.9381,Oil,APE,Ministerio de Energía y Minería
Argentina,SANTO TOME,ARG0000135,2.684,-28.5497,-56.0722,Oil,DPEC,Ministerio de Energía y Minería
Argentina,SORRENTO,ARG0000313,226.0,-32.9053,-60.6807,Coal,GENERACION ROSARIO SA,Ministerio de Energía y Minería
Argentina,SUDOESTE,ARG0000108,140.0,-31.463,-64.2388,Gas,EPEC,Ministerio de Energía y Minería
Argentina,TARTAGAL,ARG0000283,17.0,-22.5099,-63.797,Gas,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,TENARIS SIDERCA CETE II,ARG0000034,163.2,-33.3655,-60.1435,Gas,SIDERCA SAIC,Ministerio de Energía y Minería
Argentina,TOSTADO,ARG0000312,3.2,-29.2352,-61.7577,Oil,EPESF,Ministerio de Energía y Minería
Argentina,ULLUM,ARG0000290,42.0,-31.4557,-68.7556,Hydro,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería
Argentina,URUGUA-I,ARG0000228,120.0,-25.8766,-54.5687,Hydro,EMSA,Ministerio de Energía y Minería
Argentina,VENADO TUERTO,ARG0000309,9.1,-33.7777,-61.9555,Oil,COOPERATIVA,Ministerio de Energía y Minería
Argentina,VILLA GESELL,ARG0000009,130.0,-37.2487,-56.9973,Gas,CENTRALES DE LA COSTA ATLANTICA SA,Ministerio de Energía y Minería
Argentina,VILLA MARIA (LAS PLAYAS),ARG0000109,48.0,-39.0872,-67.0881,Gas,EPEC,Ministerio de Energía y Minería
Argentina,VUELTA DE OBLIGADO,ARG0000308,560.0,-32.5807,-60.7903,Gas,CENTRAL VUELTA DE OBLIGADO SA,Ministerio de Energía y Minería
Argentina,YACYRETA,ARG0000136,1550.0,-27.4827,-56.7397,Hydro,EBY,Ministerio de Energía y Minería
Armenia,Armenian-2,WRI1019028,375.0,40.1805,44.1498,Nuclear,Armenian Nuclear Power Company,IAEA
Armenia,Hrazadan,WRI1019027,1110.0,40.564,44.7479,Gas,Hrazdan Energy Company,Armenia Ministry of Energy and Natural Resources
Armenia,New Yerevan,WRI1019026,271.0,40.1152,44.4973,Gas,Yerevan  TPP,Armenia Ministry of Energy and Natural Resources
Armenia,Sevan-Hrazdan Cascade,WRI1003805,561.0,40.5078,44.7606,Hydro,RusHydro,Armenia Ministry of Energy and Natural Resources
Armenia,Shamb,WRI1019030,170.0,39.4743,46.1306,Hydro,Ministry of Energy an Natural Resources,Armenia Ministry of Energy and Natural Resources
Armenia,Spandaryan,WRI1019031,76.0,39.6494,45.85,Hydro,Ministry of Energy an Natural Resources,Armenia Ministry of Energy and Natural Resources
Armenia,Tatev,WRI1019029,158.0,39.3956,46.2578,Hydro,Ministry of Energy an Natural Resources,Armenia Ministry of Energy and Natural Resources
Armenia,Yerevan,WRI1019025,550.0,40.1138,44.5038,Gas,Yerevan TPP,Armenia Ministry of Energy and Natural Resources
Australia,Adelaide Showgrounds,AUS0000432,1.0,-34.9453,138.5882,Solar,Adelaide Showgrounds,Australian Renewable Energy Mapping Infrastructure
Australia,Albany Wind Farm,AUS0000065,21.6,-35.0641,117.7977,Wind,Verve Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Amcor Gawler,AUS0000231,4.0,-34.5509,138.7659,Oil,Energy Response,Australian Renewable Energy Mapping Infrastructure
Australia,Angaston,AUS0000232,50.0,-34.5034,139.0246,Oil,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Anglesea,AUS0000114,165.0,-38.3861,144.1828,Coal,Alcoa of Australia Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Appin (Mine),AUS0000264,55.6,-34.2082,150.7722,Gas,Energy Developments CSM (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Argyle Diamond Mine,AUS0000220,32.0,-16.7162,128.4031,Oil,Rio Tinto - Argyle Diamond Mines,Australian Renewable Energy Mapping Infrastructure
Australia,Awaba,AUS0000049,1.1,-33.025,151.5497,Waste,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bairnsdale,AUS0000081,94.0,-37.8429,147.5639,Gas,Alinta DEBO,Australian Renewable Energy Mapping Infrastructure
Australia,Ballarat Base Hospital,AUS0000113,3.0,-37.5596,143.8469,Gas,Ballarat Base Hospital,Australian Renewable Energy Mapping Infrastructure
Australia,Bamarang,AUS0000397,320.0,-34.903,150.5258,Gas,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bango Wind Farm,AUS0000398,200.0,-34.6058,148.8696,Wind,Bango Wind Farm Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Banimboola,AUS0000014,12.85,-36.5344,147.4594,Hydro,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bankstown Sports Club,AUS0000399,2.0,-33.9197,151.0332,Oil,Bankstown Sports Club,Australian Renewable Energy Mapping Infrastructure
Australia,Barcaldine (Len Wishaw),AUS0000008,37.0,-23.5525,145.3142,Gas,Ergon Energy Qld Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Barron Gorge,AUS0000151,60.0,-16.8502,145.6465,Hydro,Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bastyan,AUS0000137,79.9,-41.736,145.5321,Hydro,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure
Australia,Bayswater,AUS0000265,2640.0,-32.3953,150.9491,Coal,Macquarie Generation,Australian Renewable Energy Mapping Infrastructure
Australia,Belconnen,AUS0000400,1.0,-35.2142,148.9872,Waste,EDL LFG ACT Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bell Bay (Bell Bay Three),AUS0000139,115.0,-41.1429,146.903,Gas,Aurora Energy Tamar Valley Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Ben Lomond,AUS0000395,200.0,-29.9623,151.6585,Wind,AGL Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Bendeela (Shoalhaven Scheme),AUS0000266,240.0,-34.7337,150.4669,Hydro,Origin Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Berrimah,AUS0000251,10.0,-12.4262,130.9195,Gas,NT Government,Australian Renewable Energy Mapping Infrastructure
Australia,Berwick,AUS0000080,7.2,-38.1197,145.2665,Waste,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bidyadanga,AUS0000382,1.3,-18.6816,121.7848,Oil,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Blayney Wind Farm,AUS0000027,9.9,-33.6219,149.1982,Wind,Eraring Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Blowering,AUS0000267,70.0,-35.3986,148.2463,Hydro,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Blue Lake Milling Power Plant,AUS0000376,1.0,-36.3164,140.7575,Oil,Vibe Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bluff Point (Woolnorth) Wind Farm,AUS0000009,65.0,-40.7207,144.6869,Wind,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure
Australia,Boco Rock,AUS0000394,113.0,-36.5817,149.1083,Wind,Boco Rock Wind Farm Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bodangora Wind Farm,AUS0000422,100.0,-32.4137,149.059,Wind,Infigen Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Bogong (Mount Beauty Hydro Scheme),AUS0000102,300.0,-36.8055,147.228,Hydro,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Box Hill,AUS0000342,25.0,-30.4994,151.6839,Wind,AGL Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Braemar 1,AUS0000152,504.0,-27.1109,150.9053,Gas,Alinta Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Braemar 2,AUS0000153,519.0,-27.1128,150.9049,Gas,Arrow Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Bremer Bay Diesel Backup,AUS0000349,1.3,-34.4018,119.3888,Oil,Verve Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Brewer,AUS0000256,8.5,-23.8817,133.8281,Gas,Central Energy Power,Australian Renewable Energy Mapping Infrastructure
Australia,Broadmeadows,AUS0000082,12.2,-37.6878,144.9663,Waste,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Broadwater,AUS0000268,38.0,-29.0118,153.4335,Biomass,NSW Sugar Milling,Australian Renewable Energy Mapping Infrastructure
Australia,Broken Hill,AUS0000305,50.0,-31.9863,141.4203,Gas,Essential Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Broken Hill Solar Plant,AUS0000477,53.0,-31.9867,141.3915,Solar,AGL Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Brooklyn,AUS0000079,2.83,-37.818,144.8319,Waste,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Broome,AUS0000180,39.6,-17.981,122.2046,Gas,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Brown Mountain,AUS0000269,4.95,-36.5951,149.474,Hydro,Eraring Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Browns Plains,AUS0000078,2.2,-27.6721,153.0663,Waste,Energy Developments LFG (Qld) Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Bulwer Island,AUS0000461,33.0,-27.4036,153.1363,Gas,ATCO and Origin Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Buronga,AUS0000416,150.0,-34.1013,142.2617,Gas,International Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Burrendong,AUS0000300,19.0,-32.6646,149.108,Hydro,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Burrinjuck Power Station,AUS0000048,27.0,-35.0025,148.5834,Hydro,Eraring Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Burrup Peninsula (Karratha Gas Plant),AUS0000181,240.0,-20.6286,116.7821,Gas,Woodside Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Burrup Peninsula (Pluto Phase 1),AUS0000182,160.0,-20.5937,116.7802,Gas,Woodside Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Butlers Gorge,AUS0000127,14.4,-42.2669,146.2618,Hydro,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure
Australia,CSIRO Energy Centre,AUS0000438,1.5,-32.8835,151.7275,Solar,CSIRO,Australian Renewable Energy Mapping Infrastructure
Australia,Callide A,AUS0000178,30.0,-24.334,150.628,Coal,CS Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Callide B,AUS0000177,700.0,-24.3449,150.6197,Coal,CS Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Callide C,AUS0000176,840.0,-24.3449,150.6182,Coal,CS Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Camballin,AUS0000414,1.04,-18.0278,124.1621,Gas,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Canning Vale,AUS0000330,4.0,-32.0739,115.8914,Waste,Landfill Gas and Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Cannington Mine,AUS0000452,40.0,-21.8601,140.9158,Gas,BHP Billiton,Australian Renewable Energy Mapping Infrastructure
Australia,Canunda Wind Farm,AUS0000064,46.0,-37.7603,140.4033,Wind,International Power - GDF Suez Australia,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Bridgewater Wind Farm,AUS0000007,58.0,-38.3577,141.385,Wind,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Lambert,AUS0000462,105.0,-20.6488,117.1407,Gas,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Nelson North Wind Farm,AUS0000112,22.0,-38.3676,141.543,Wind,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Nelson South Wind Farm,AUS0000111,44.0,-38.412,141.543,Wind,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Preston,AUS0000457,450.0,-21.0767,116.159,Gas,Citic Pacific Mining,Australian Renewable Energy Mapping Infrastructure
Australia,Cape Sir William Grant Wind Farm,AUS0000110,54.0,-38.3976,141.6209,Wind,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Capital Hill Wind Farm,AUS0000047,140.0,-35.166,149.5186,Wind,Infigen Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Capral (Aluminium Smelter),AUS0000270,300.0,-32.7897,151.4813,Gas,Capral Ltd,Australian Renewable Energy Mapping Infrastructure
Australia,Carnarvon,AUS0000386,15.0,-24.8692,113.6754,Gas,,Australian Renewable Energy Mapping Infrastructure
Australia,Catagunya,AUS0000126,48.0,-42.4524,146.5977,Hydro,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure
Australia,Cathedral Rocks Wind Farm,AUS0000063,66.0,-34.8509,135.5852,Wind,TRUenergy & Acciona Energy,Australian Renewable Energy Mapping Infrastructure
Australia,Cawse Nickel Mine,AUS0000415,21.0,-30.3808,121.1635,Gas,,Australian Renewable Energy Mapping Infrastructure
Australia,Cethana,AUS0000144,85.0,-41.4806,146.1343,Hydro,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure
Australia,Challicum Hills Wind Farm,AUS0000006,52.5,-37.3893,143.1123,Wind,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure
